Source;Target;Label;Weight;title
27;5;PEdge275;0.56408;BETA-LACTAM,TETRACYCLINE
27;6;PEdge276;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;7;PEdge277;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;8;PEdge278;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;9;PEdge279;0.94388;BETA-LACTAM,TETRACYCLINE
27;10;PEdge2710;0.4842;BETA-LACTAM,TETRACYCLINE
27;11;PEdge2711;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;12;PEdge2712;0.36364;FOSFOMYCIN,TETRACYCLINE
27;13;PEdge2713;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;14;PEdge2714;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;15;PEdge2715;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;16;PEdge2716;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;17;PEdge2717;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;18;PEdge2718;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;19;PEdge2719;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;20;PEdge2720;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;21;PEdge2721;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;22;PEdge2722;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;23;PEdge2723;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;24;PEdge2724;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;25;PEdge2725;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
27;26;PEdge2726;0.87039;BETA-LACTAM,TETRACYCLINE
28;1;PEdge281;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
28;2;PEdge282;0.75378;BETA-LACTAM,TETRACYCLINE
28;3;PEdge283;0.75378;BETA-LACTAM,TETRACYCLINE
28;4;PEdge284;0.64812;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
28;5;PEdge285;0.80178;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
28;6;PEdge286;0.75378;BETA-LACTAM,TETRACYCLINE
28;7;PEdge287;0.75378;BETA-LACTAM,TETRACYCLINE
28;8;PEdge288;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
28;9;PEdge289;0.78262;BETA-LACTAM,TETRACYCLINE
28;10;PEdge2810;0.63089;BETA-LACTAM,METHICILLIN,TETRACYCLINE
28;11;PEdge2811;0.75378;BETA-LACTAM,TETRACYCLINE
28;12;PEdge2812;0.075378;TETRACYCLINE
28;13;PEdge2813;0.75378;BETA-LACTAM,TETRACYCLINE
28;14;PEdge2814;0.75378;BETA-LACTAM,TETRACYCLINE
28;15;PEdge2815;0.75378;BETA-LACTAM,TETRACYCLINE
28;16;PEdge2816;0.75378;BETA-LACTAM,TETRACYCLINE
28;17;PEdge2817;0.75378;BETA-LACTAM,TETRACYCLINE
28;18;PEdge2818;0.75378;BETA-LACTAM,TETRACYCLINE
28;19;PEdge2819;0.75378;BETA-LACTAM,TETRACYCLINE
28;20;PEdge2820;0.75378;BETA-LACTAM,TETRACYCLINE
28;21;PEdge2821;0.75378;BETA-LACTAM,TETRACYCLINE
28;22;PEdge2822;0.63246;BETA-LACTAM,METHICILLIN,TETRACYCLINE
28;23;PEdge2823;0.76603;BETA-LACTAM,FUSIDIC ACID,MACROLIDE,TETRACYCLINE
28;24;PEdge2824;0.52129;BETA-LACTAM,TETRACYCLINE
28;25;PEdge2825;0.5164;BETA-LACTAM,METHICILLIN,TETRACYCLINE
28;26;PEdge2826;0.79386;BETA-LACTAM,MACROLIDE,TETRACYCLINE
28;27;PEdge2827;0.75378;BETA-LACTAM,TETRACYCLINE
29;1;PEdge291;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;2;PEdge292;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;3;PEdge293;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;4;PEdge294;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;5;PEdge295;0.56408;BETA-LACTAM,TETRACYCLINE
29;6;PEdge296;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;7;PEdge297;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;8;PEdge298;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;9;PEdge299;0.94388;BETA-LACTAM,TETRACYCLINE
29;10;PEdge2910;0.4842;BETA-LACTAM,TETRACYCLINE
29;11;PEdge2911;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;12;PEdge2912;0.36364;FOSFOMYCIN,TETRACYCLINE
29;13;PEdge2913;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;14;PEdge2914;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;15;PEdge2915;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;16;PEdge2916;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;17;PEdge2917;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;18;PEdge2918;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;19;PEdge2919;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;20;PEdge2920;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;21;PEdge2921;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;22;PEdge2922;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;23;PEdge2923;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;24;PEdge2924;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;25;PEdge2925;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;26;PEdge2926;0.87039;BETA-LACTAM,TETRACYCLINE
29;27;PEdge2927;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
29;28;PEdge2928;0.75378;BETA-LACTAM,TETRACYCLINE
30;1;PEdge301;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
30;2;PEdge302;0.56408;BETA-LACTAM,TETRACYCLINE
30;3;PEdge303;0.56408;BETA-LACTAM,TETRACYCLINE
30;4;PEdge304;0.73363;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
30;5;PEdge305;1;BETA-LACTAM,MACROLIDE,METHICILLIN,QUINOLONE,TETRACYCLINE
30;6;PEdge306;0.56408;BETA-LACTAM,TETRACYCLINE
30;7;PEdge307;0.56408;BETA-LACTAM,TETRACYCLINE
30;8;PEdge308;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
30;9;PEdge309;0.59761;BETA-LACTAM,TETRACYCLINE
30;10;PEdge3010;0.91971;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
30;11;PEdge3011;0.56408;BETA-LACTAM,TETRACYCLINE
30;12;PEdge3012;0.080582;TETRACYCLINE
30;13;PEdge3013;0.56408;BETA-LACTAM,TETRACYCLINE
30;14;PEdge3014;0.56408;BETA-LACTAM,TETRACYCLINE
30;15;PEdge3015;0.56408;BETA-LACTAM,TETRACYCLINE
30;16;PEdge3016;0.56408;BETA-LACTAM,TETRACYCLINE
30;17;PEdge3017;0.56408;BETA-LACTAM,TETRACYCLINE
30;18;PEdge3018;0.56408;BETA-LACTAM,TETRACYCLINE
30;19;PEdge3019;0.56408;BETA-LACTAM,TETRACYCLINE
30;20;PEdge3020;0.56408;BETA-LACTAM,TETRACYCLINE
30;21;PEdge3021;0.56408;BETA-LACTAM,TETRACYCLINE
30;22;PEdge3022;0.59161;BETA-LACTAM,METHICILLIN,TETRACYCLINE
30;23;PEdge3023;0.56695;BETA-LACTAM,MACROLIDE,TETRACYCLINE
30;24;PEdge3024;0.72446;BETA-LACTAM,QUINOLONE,TETRACYCLINE
30;25;PEdge3025;0.48305;BETA-LACTAM,METHICILLIN,TETRACYCLINE
30;26;PEdge3026;0.61721;BETA-LACTAM,MACROLIDE,TETRACYCLINE
30;27;PEdge3027;0.56408;BETA-LACTAM,TETRACYCLINE
30;28;PEdge3028;0.80178;BETA-LACTAM,MACROLIDE,METHICILLIN,TETRACYCLINE
30;29;PEdge3029;0.56408;BETA-LACTAM,TETRACYCLINE
31;1;PEdge311;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
31;2;PEdge312;0.58537;BETA-LACTAM,TETRACYCLINE
31;3;PEdge313;0.58537;BETA-LACTAM,TETRACYCLINE
31;4;PEdge314;0.71902;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
31;5;PEdge315;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
31;6;PEdge316;0.58537;BETA-LACTAM,TETRACYCLINE
31;7;PEdge317;0.58537;BETA-LACTAM,TETRACYCLINE
31;8;PEdge318;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
31;9;PEdge319;0.62017;BETA-LACTAM,TETRACYCLINE
31;10;PEdge3110;0.95443;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
31;11;PEdge3111;0.58537;BETA-LACTAM,TETRACYCLINE
31;12;PEdge3112;0.083624;TETRACYCLINE
31;13;PEdge3113;0.58537;BETA-LACTAM,TETRACYCLINE
31;14;PEdge3114;0.58537;BETA-LACTAM,TETRACYCLINE
31;15;PEdge3115;0.58537;BETA-LACTAM,TETRACYCLINE
31;16;PEdge3116;0.58537;BETA-LACTAM,TETRACYCLINE
31;17;PEdge3117;0.58537;BETA-LACTAM,TETRACYCLINE
31;18;PEdge3118;0.58537;BETA-LACTAM,TETRACYCLINE
31;19;PEdge3119;0.58537;BETA-LACTAM,TETRACYCLINE
31;20;PEdge3120;0.58537;BETA-LACTAM,TETRACYCLINE
31;21;PEdge3121;0.58537;BETA-LACTAM,TETRACYCLINE
31;22;PEdge3122;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
31;23;PEdge3123;0.52298;BETA-LACTAM,TETRACYCLINE
31;24;PEdge3124;0.75181;BETA-LACTAM,QUINOLONE,TETRACYCLINE
31;25;PEdge3125;0.50128;BETA-LACTAM,METHICILLIN,TETRACYCLINE
31;26;PEdge3126;0.56045;BETA-LACTAM,TETRACYCLINE
31;27;PEdge3127;0.58537;BETA-LACTAM,TETRACYCLINE
31;28;PEdge3128;0.76271;BETA-LACTAM,METHICILLIN,TETRACYCLINE
31;29;PEdge3129;0.58537;BETA-LACTAM,TETRACYCLINE
31;30;PEdge3130;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
32;1;PEdge321;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;2;PEdge322;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;3;PEdge323;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;4;PEdge324;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;5;PEdge325;0.56408;BETA-LACTAM,TETRACYCLINE
32;6;PEdge326;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;7;PEdge327;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;8;PEdge328;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;9;PEdge329;0.94388;BETA-LACTAM,TETRACYCLINE
32;10;PEdge3210;0.4842;BETA-LACTAM,TETRACYCLINE
32;11;PEdge3211;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;12;PEdge3212;0.36364;FOSFOMYCIN,TETRACYCLINE
32;13;PEdge3213;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;14;PEdge3214;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;15;PEdge3215;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;16;PEdge3216;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;17;PEdge3217;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;18;PEdge3218;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;19;PEdge3219;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;20;PEdge3220;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;21;PEdge3221;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;22;PEdge3222;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;23;PEdge3223;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;24;PEdge3224;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;25;PEdge3225;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;26;PEdge3226;0.87039;BETA-LACTAM,TETRACYCLINE
32;27;PEdge3227;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;28;PEdge3228;0.75378;BETA-LACTAM,TETRACYCLINE
32;29;PEdge3229;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
32;30;PEdge3230;0.56408;BETA-LACTAM,TETRACYCLINE
32;31;PEdge3231;0.58537;BETA-LACTAM,TETRACYCLINE
33;1;PEdge331;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
33;2;PEdge332;0.58537;BETA-LACTAM,TETRACYCLINE
33;3;PEdge333;0.58537;BETA-LACTAM,TETRACYCLINE
33;4;PEdge334;0.71902;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
33;5;PEdge335;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
33;6;PEdge336;0.58537;BETA-LACTAM,TETRACYCLINE
33;7;PEdge337;0.58537;BETA-LACTAM,TETRACYCLINE
33;8;PEdge338;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
33;9;PEdge339;0.62017;BETA-LACTAM,TETRACYCLINE
33;10;PEdge3310;0.95443;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
33;11;PEdge3311;0.58537;BETA-LACTAM,TETRACYCLINE
33;12;PEdge3312;0.083624;TETRACYCLINE
33;13;PEdge3313;0.58537;BETA-LACTAM,TETRACYCLINE
33;14;PEdge3314;0.58537;BETA-LACTAM,TETRACYCLINE
33;15;PEdge3315;0.58537;BETA-LACTAM,TETRACYCLINE
33;16;PEdge3316;0.58537;BETA-LACTAM,TETRACYCLINE
33;17;PEdge3317;0.58537;BETA-LACTAM,TETRACYCLINE
33;18;PEdge3318;0.58537;BETA-LACTAM,TETRACYCLINE
33;19;PEdge3319;0.58537;BETA-LACTAM,TETRACYCLINE
33;20;PEdge3320;0.58537;BETA-LACTAM,TETRACYCLINE
33;21;PEdge3321;0.58537;BETA-LACTAM,TETRACYCLINE
33;22;PEdge3322;0.61394;BETA-LACTAM,METHICILLIN,TETRACYCLINE
33;23;PEdge3323;0.52298;BETA-LACTAM,TETRACYCLINE
33;24;PEdge3324;0.75181;BETA-LACTAM,QUINOLONE,TETRACYCLINE
33;25;PEdge3325;0.50128;BETA-LACTAM,METHICILLIN,TETRACYCLINE
33;26;PEdge3326;0.56045;BETA-LACTAM,TETRACYCLINE
33;27;PEdge3327;0.58537;BETA-LACTAM,TETRACYCLINE
33;28;PEdge3328;0.76271;BETA-LACTAM,METHICILLIN,TETRACYCLINE
33;29;PEdge3329;0.58537;BETA-LACTAM,TETRACYCLINE
33;30;PEdge3330;0.96362;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
33;31;PEdge3331;1;BETA-LACTAM,METHICILLIN,QUINOLONE,TETRACYCLINE
33;32;PEdge3332;0.58537;BETA-LACTAM,TETRACYCLINE
34;1;PEdge341;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;2;PEdge342;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;3;PEdge343;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;4;PEdge344;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;5;PEdge345;0.56408;BETA-LACTAM,TETRACYCLINE
34;6;PEdge346;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;7;PEdge347;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;8;PEdge348;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;9;PEdge349;0.94388;BETA-LACTAM,TETRACYCLINE
34;10;PEdge3410;0.4842;BETA-LACTAM,TETRACYCLINE
34;11;PEdge3411;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;12;PEdge3412;0.36364;FOSFOMYCIN,TETRACYCLINE
34;13;PEdge3413;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;14;PEdge3414;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;15;PEdge3415;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;16;PEdge3416;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;17;PEdge3417;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;18;PEdge3418;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;19;PEdge3419;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;20;PEdge3420;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;21;PEdge3421;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;22;PEdge3422;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;23;PEdge3423;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;24;PEdge3424;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;25;PEdge3425;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;26;PEdge3426;0.87039;BETA-LACTAM,TETRACYCLINE
34;27;PEdge3427;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;28;PEdge3428;0.75378;BETA-LACTAM,TETRACYCLINE
34;29;PEdge3429;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;30;PEdge3430;0.56408;BETA-LACTAM,TETRACYCLINE
34;31;PEdge3431;0.58537;BETA-LACTAM,TETRACYCLINE
34;32;PEdge3432;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
34;33;PEdge3433;0.58537;BETA-LACTAM,TETRACYCLINE
35;1;PEdge351;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;2;PEdge352;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;3;PEdge353;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;4;PEdge354;0.64372;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;5;PEdge355;0.56408;BETA-LACTAM,TETRACYCLINE
35;6;PEdge356;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;7;PEdge357;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;8;PEdge358;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;9;PEdge359;0.94388;BETA-LACTAM,TETRACYCLINE
35;10;PEdge3510;0.4842;BETA-LACTAM,TETRACYCLINE
35;11;PEdge3511;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;12;PEdge3512;0.36364;FOSFOMYCIN,TETRACYCLINE
35;13;PEdge3513;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;14;PEdge3514;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;15;PEdge3515;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;16;PEdge3516;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;17;PEdge3517;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;18;PEdge3518;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;19;PEdge3519;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;20;PEdge3520;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;21;PEdge3521;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;22;PEdge3522;0.57208;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;23;PEdge3523;0.8528;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;24;PEdge3524;0.75443;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;25;PEdge3525;0.54495;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;26;PEdge3526;0.87039;BETA-LACTAM,TETRACYCLINE
35;27;PEdge3527;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;28;PEdge3528;0.75378;BETA-LACTAM,TETRACYCLINE
35;29;PEdge3529;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;30;PEdge3530;0.56408;BETA-LACTAM,TETRACYCLINE
35;31;PEdge3531;0.58537;BETA-LACTAM,TETRACYCLINE
35;32;PEdge3532;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
35;33;PEdge3533;0.58537;BETA-LACTAM,TETRACYCLINE
35;34;PEdge3534;1;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;1;PEdge361;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;2;PEdge362;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;3;PEdge363;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;4;PEdge364;0.77759;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;5;PEdge365;0.3669;BETA-LACTAM,TETRACYCLINE
36;6;PEdge366;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;7;PEdge367;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;8;PEdge368;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;9;PEdge369;0.61394;BETA-LACTAM,TETRACYCLINE
36;10;PEdge3610;0.31494;BETA-LACTAM,TETRACYCLINE
36;11;PEdge3611;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;12;PEdge3612;0.76871;FOSFOMYCIN,TETRACYCLINE
36;13;PEdge3613;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;14;PEdge3614;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;15;PEdge3615;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;16;PEdge3616;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;17;PEdge3617;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;18;PEdge3618;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;19;PEdge3619;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;20;PEdge3620;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;21;PEdge3621;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;22;PEdge3622;0.74421;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;23;PEdge3623;0.69338;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;24;PEdge3624;0.73607;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;25;PEdge3625;0.81019;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;26;PEdge3626;0.56614;BETA-LACTAM,TETRACYCLINE
36;27;PEdge3627;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;28;PEdge3628;0.49029;BETA-LACTAM,TETRACYCLINE
36;29;PEdge3629;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;30;PEdge3630;0.3669;BETA-LACTAM,TETRACYCLINE
36;31;PEdge3631;0.38075;BETA-LACTAM,TETRACYCLINE
36;32;PEdge3632;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;33;PEdge3633;0.38075;BETA-LACTAM,TETRACYCLINE
36;34;PEdge3634;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
36;35;PEdge3635;0.82784;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;1;PEdge371;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;2;PEdge372;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;3;PEdge373;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;4;PEdge374;0.8137;BETA-LACTAM,FOSFOMYCIN,MACROLIDE,QUINOLONE,SPECTINOMYCIN,TETRACYCLINE
37;5;PEdge375;0.6482;BETA-LACTAM,MACROLIDE,QUINOLONE,TETRACYCLINE
37;6;PEdge376;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;7;PEdge377;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;8;PEdge378;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;9;PEdge379;0.75926;BETA-LACTAM,TETRACYCLINE
37;10;PEdge3710;0.55641;BETA-LACTAM,QUINOLONE,TETRACYCLINE
37;11;PEdge3711;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;12;PEdge3712;0.51189;FOSFOMYCIN,TETRACYCLINE
37;13;PEdge3713;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;14;PEdge3714;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;15;PEdge3715;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;16;PEdge3716;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;17;PEdge3717;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;18;PEdge3718;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;19;PEdge3719;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;20;PEdge3720;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;21;PEdge3721;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;22;PEdge3722;0.61357;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;23;PEdge3723;0.80033;BETA-LACTAM,FOSFOMYCIN,MACROLIDE,TETRACYCLINE
37;24;PEdge3724;0.85973;BETA-LACTAM,FOSFOMYCIN,QUINOLONE,TETRACYCLINE
37;25;PEdge3725;0.62622;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;26;PEdge3726;0.77015;BETA-LACTAM,MACROLIDE,TETRACYCLINE
37;27;PEdge3727;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;28;PEdge3728;0.66697;BETA-LACTAM,MACROLIDE,TETRACYCLINE
37;29;PEdge3729;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
37;30;PEdge3730;0.6482;BETA-LACTAM,MACROLIDE,QUINOLONE,TETRACYCLINE
37;31;PEdge3731;0.60541;BETA-LACTAM,QUINOLONE,TETRACYCLINE
37;32;PEdge3732;0.87753;BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE
